date,reliance_open,reliance_high,reliance_low,reliance_close,reliance_volume,nifty_open,nifty_high,nifty_low,nifty_close,nifty_volume,reliance_return,nifty_return
2022-01-13,1147.199185,1156.1856749337926,1141.3522552982324,1153.592041015625,11856712,18257.0,18272.25,18163.80078,18257.80078,303700,0.00563257831109909,0.0024956236275546217
2022-01-14,1153.455515914101,1168.1523329319614,1149.2921017722908,1155.2755126953125,19930176,18185.0,18286.94922,18119.65039,18255.75,229500,0.0014593301789820323,-0.00011232349529455288
2022-01-17,1154.8205993720844,1167.105878804206,1154.3655399895374,1161.304443359375,8036453,18235.65039,18321.55078,18228.75,18308.09961,266700,0.005218608546455394,0.002867568300398471
2022-01-18,1162.4419883292344,1165.9000062324892,1144.6964783846606,1147.4493408203125,6215029,18337.19922,18350.94922,18085.90039,18113.05078,227500,-0.011930637670672262,-0.010653690669973348
2022-01-19,1151.1804880553775,1156.6405988874542,1141.625203833563,1147.358398,9755485,18129.19922,18129.19922,17884.90039,17938.40039,276700,-7.925650142204255e-05,-0.00964224040010131
2022-01-20,1137.5528377304774,1142.0574560089742,1117.054465620327,1127.269531,16494486,17921.0,17943.69922,17648.44922,17757.0,258100,-0.017508798501861156,-0.010112406126307816
2022-01-21,1115.6895591579548,1138.5538554378695,1115.6895591579548,1127.4515380859375,13338594,17613.69922,17707.59961,17485.84961,17617.15039,277600,0.00016145835661518504,-0.007875745339866014
2022-01-24,1126.1547030087693,1139.6914253053906,1071.5988501296624,1081.973145,21868937,17575.15039,17599.40039,16997.84961,17149.09961,323800,-0.04033733739291867,-0.02656790511737228
2022-01-25,1069.0734401117095,1086.8644436444313,1048.802657948011,1079.8572998046875,24510205,17001.55078,17309.15039,16836.80078,17277.94922,326500,-0.0019555431713718097,0.007513491257865379
2022-01-27,1062.9080331478983,1072.0537511885557,1051.5554999211186,1063.863525390625,20020431,17062.0,17182.5,16866.75,17110.15039,395600,-0.014811007358986439,-0.00971173302244488
2022-01-28,1076.103482458547,1081.0630398643073,1059.4500666597933,1062.839844,14667727,17208.30078,17373.5,17077.09961,17101.94922,355300,-0.0009622299911532517,-0.0004793160675428121
2022-01-31,1073.919447,1094.9409997464795,1072.0993294430996,1085.9317626953125,12143683,17301.05078,17410.0,17264.15039,17339.84961,321700,0.02172662120795721,0.013910717833367725
2022-02-01,1095.6690383601324,1101.402112704543,1067.9587979070466,1082.337158203125,13200509,17529.44922,17622.40039,17244.55078,17576.84961,386400,-0.0033101568769529077,0.013667938611377606
2022-02-02,1095.2139504085303,1095.2139504085303,1080.6991087798986,1084.543945,10017691,17706.19922,17794.59961,17674.80078,17780.0,271200,0.0020389088373704567,0.011557838549430377
2022-02-03,1088.3886622160464,1092.6885576552872,1068.0041465713057,1070.5294189453125,9572839,17767.75,17781.15039,17511.15039,17560.19922,226600,-0.012922045362290357,-0.012362248593925873
2022-02-04,1065.183161923649,1068.573059435484,1056.1284310635565,1060.769531,11061241,17590.19922,17617.80078,17462.55078,17516.30078,261400,-0.009116879716325799,-0.0024998828003044427
2022-02-07,1065.638135750538,1072.372315976767,1048.8026250078512,1054.308349609375,10714467,17456.30078,17536.75,17119.40039,17213.59961,265000,-0.006091032219349146,-0.01728111282181355
2022-02-08,1060.4737500675897,1073.8283759531455,1051.077695211511,1072.031005859375,12060849,17279.84961,17306.44922,17043.65039,17266.75,268500,0.016809746651979207,0.003087697588197713
2022-02-09,1078.901658786714,1086.204633140618,1072.918368570495,1084.5211181640625,11486225,17370.09961,17477.15039,17339.0,17463.80078,236400,0.011650887181826386,0.011412152257952446
2022-02-10,1090.0723137940836,1090.0723137940836,1076.1490130370194,1083.406494140625,12464491,17554.09961,17639.44922,17427.15039,17605.84961,273600,-0.001027756864084295,0.008133901193071225
2022-02-11,1079.857350777376,1084.976257286365,1066.5937118273357,1081.2906494140625,15943370,17451.0,17454.75,17303.0,17374.75,253100,-0.001952955550853397,-0.013126296947847282
2022-02-14,1064.841998172486,1071.5306852913077,1052.442863231321,1064.0684814453125,10719633,17076.15039,17099.5,16809.65039,16842.80078,305500,-0.015927417829870727,-0.030616222967236872
2022-02-15,1069.824295697398,1102.9037798370225,1062.7716573911962,1100.1964111328125,11212671,16933.25,17375.0,16839.25,17352.44922,298700,0.03395263586646968,0.030259126534654568
2022-02-16,1105.6793011160346,1107.0443589837334,1090.186219274119,1097.921387,10392840,17408.44922,17490.59961,17257.69922,17322.19922,244500,-0.0020678345337173942,-0.0017432697607399072
2022-02-17,1101.174399210009,1117.008801624326,1096.5787938302476,1111.8216552734375,12853252,17396.55078,17442.90039,17235.84961,17304.59961,232100,0.012660531471582859,-0.0010160147551978582
2022-02-18,1112.2314504381943,1117.6915612787002,1101.1973736454247,1103.1312255859375,6775458,17236.05078,17380.80078,17219.19922,17276.30078,189600,-0.00781638821863273,-0.001635335727944054
2022-02-21,1097.488880416598,1109.0917498883975,1085.0216268966433,1091.9832763671875,11107193,17192.25,17351.05078,17070.69922,17206.65039,215200,-0.010105732627438524,-0.004031556922222235
2022-02-22,1070.5977356852184,1090.1633625619224,1067.9814753307442,1087.023681640625,13494914,16847.94922,17148.55078,16843.80078,17092.19922,300100,-0.004541822969177822,-0.006651565958852523
2022-02-23,1092.5294602510214,1095.0092390254035,1077.468571284383,1080.2213134765625,7310110,17194.5,17220.69922,17027.84961,17063.25,200200,-0.006257792060055056,-0.0016937094886024795
2022-02-24,1048.8026672886117,1064.6826864402094,1020.7739713257804,1026.393310546875,24846650,16548.90039,16705.25,16203.25,16247.9502,458000,-0.04983053218645406,-0.04778103819612334
2022-02-25,1037.4728552470633,1050.1449523145036,1035.721099403046,1039.2247314453125,14570089,16515.65039,16748.80078,16478.30078,16658.40039,329800,0.012501465828533842,0.025261659775397405
2022-02-28,1020.5920864050884,1077.172783570844,1020.5920864050884,1073.6236572265625,21297446,16481.59961,16815.90039,16356.2998,16793.90039,404200,0.03310056500811842,0.008134034290671721
2022-03-02,1062.2027357830907,1092.4838597770895,1059.8139450476658,1091.3690185546875,21471786,16593.09961,16678.5,16478.65039,16605.94922,517700,0.01652847458108897,-0.01119163301170445
2022-03-03,1092.0288927878123,1098.785820478749,1078.4013026500006,1082.1551513671875,10186748,16723.19922,16768.94922,16442.94922,16498.05078,442100,-0.008442485567074276,-0.006497577378476227
2022-03-04,1070.643199306108,1075.7848524224223,1055.787154408625,1058.1531982421875,10805667,16339.4502,16456.0,16133.7998,16245.34961,456100,-0.022179770705407664,-0.015317031894843125
2022-03-07,1036.8358471079189,1052.0333374144284,1011.0367133096933,1019.022216796875,17983310,15867.9502,15944.59961,15711.4502,15863.15039,585400,-0.036980450005081655,-0.023526684815987742
2022-03-08,1006.2591610579486,1021.9571458487228,991.9262942983968,1017.179443359375,21289374,15747.75,16028.75,15671.4502,16013.4502,543600,-0.0018083741523245989,0.009474776844752508
2022-03-09,1017.40684017154,1077.0133522040442,1016.5649623830144,1071.1436767578125,20414228,16078.0,16418.05078,15990.0,16345.34961,462200,0.05305281555849506,0.020726289828534306
2022-03-10,1092.028820377732,1094.3038764083778,1073.8283721325647,1088.502441,17980493,16757.09961,16757.30078,16447.90039,16594.90039,486400,0.016205822448329243,0.015267387113416353
2022-03-11,1081.1311923906428,1097.0339575128753,1081.1311923906428,1091.6419677734375,12257423,16528.80078,16694.40039,16470.90039,16630.44922,343700,0.00288426250156415,0.0021421538644137428
2022-03-14,1086.068126,1103.1311056498985,1080.1984500463022,1100.605712890625,8340678,16633.69922,16887.94922,16606.5,16871.30078,314700,0.008211250008526516,0.01448256489129296
2022-03-15,1104.7464533796308,1104.7464533796308,1065.1148867530296,1075.398193359375,15925769,16900.65039,16927.75,16555.0,16663.0,381600,-0.022903315180006767,-0.012346456430136654
2022-03-16,1083.8385885222203,1095.6234340578644,1081.609026403429,1093.5531005859375,11149828,16876.65039,16987.90039,16837.84961,16975.34961,260000,0.016882032477522957,0.018745100522114866
2022-03-17,1106.9304944761457,1136.3469946247096,1098.8994972340938,1129.203369140625,21422098,17202.90039,17344.59961,17175.75,17287.05078,448300,0.03260040004969644,0.018361988245377825
2022-03-21,1112.0495186610842,1130.2499690830257,1109.7744623583417,1122.696777,11999466,17329.5,17353.34961,17096.40039,17117.59961,285500,-0.0057621083309171706,-0.009802202362709789
2022-03-22,1119.3749045708569,1153.432622038583,1116.4174402666702,1151.703613,22557065,17120.40039,17334.40039,17006.30078,17315.5,338300,0.025836750041725365,0.011561223215221572
2022-03-23,1147.9952387936646,1167.0374428000987,1147.9952387936646,1155.3663330078125,15462187,17405.05078,17442.40039,17199.59961,17245.65039,292100,0.003180262670420708,-0.004033935491322915
2022-03-24,1142.080154,1175.8192962308133,1142.080154,1173.316650390625,13168266,17094.94922,17291.75,17091.15039,17222.75,290300,0.015536472606122897,-0.0013278936707007416
2022-03-25,1175.0685459381182,1190.3114093068612,1172.5659000566366,1181.1429443359375,14222488,17289.0,17294.90039,17076.55078,17153.0,237100,0.0066702317253461985,-0.004049875890900112
2022-03-28,1187.581436439095,1196.5679268909803,1176.888684,1193.0189208984375,9891424,17181.84961,17235.09961,17003.90039,17222.0,253200,0.010054648016525114,0.004022619949862971
2022-03-29,1200.321761515582,1200.321761515582,1186.3984604316122,1193.2918701171875,8684065,17297.19922,17343.65039,17235.69922,17325.30078,235100,0.00022878867549258608,0.005998187202415517
2022-03-30,1201.1863453712592,1223.0724028520565,1190.8120505919685,1216.2244873046875,15811550,17468.15039,17522.5,17387.19922,17498.25,505000,0.019217944713934898,0.009982465655063777
2022-03-31,1212.5842170179712,1214.7455381812567,1196.0445377182448,1198.842773,13223718,17519.19922,17559.80078,17435.19922,17464.75,281100,-0.01429153456958232,-0.001914477162001882
2022-04-01,1199.4116203413212,1212.6752582349072,1193.0415116671982,1208.443603515625,7922880,17436.90039,17703.69922,17422.69922,17670.44922,291800,0.008008415058131213,0.011777965330165063
2022-04-04,1208.2617761125623,1217.1572786813151,1201.9826544660282,1212.015625,7929162,17809.09961,18114.65039,17791.40039,18053.40039,345500,0.00295588596272367,0.021671841232342004
2022-04-05,1206.282427766636,1214.836726034793,1192.450114468768,1194.8843994140625,13149870,18080.59961,18095.44922,17921.55078,17957.40039,283500,-0.014134492355193484,-0.005317557796656214
2022-04-06,1177.1617516980632,1198.729232,1177.1617516980632,1191.6993408203125,12257215,17842.75,17901.0,17779.84961,17807.65039,328800,-0.0026655788587681695,-0.00833918032386205
2022-04-07,1180.8015690820075,1185.7612463786218,1168.0157378896515,1170.6776123046875,15496499,17723.30078,17787.5,17623.69922,17639.55078,308800,-0.017640127669412475,-0.009439741140380598
2022-04-08,1164.8307737717014,1194.4066235414564,1164.8307737717014,1190.1522216796875,15152495,17698.15039,17842.75,17600.55078,17784.34961,274400,0.01663533082917734,0.008208759497672302
2022-04-11,1183.0311432189874,1200.5719293490686,1175.2959770389286,1187.672363,9254209,17740.90039,17779.05078,17650.94922,17674.94922,251700,-0.0020836483220505464,-0.006151497940553696
2022-04-12,1177.116189798847,1184.214442712084,1162.7378287017318,1165.3087158203125,13217742,17584.84961,17595.30078,17442.34961,17530.30078,266000,-0.018829811887849268,-0.008183810782116496
2022-04-13,1171.4284128604863,1179.664132404293,1158.2330158892628,1161.0313720703125,10354235,17599.90039,17663.65039,17457.40039,17475.65039,245100,-0.0036705670282307645,-0.003117481592920135
2022-04-18,1152.545489452205,1164.7397805103374,1147.4493300930017,1157.4822998046875,9974224,17183.44922,17237.75,17067.84961,17173.65039,376100,-0.0030568271891709964,-0.017281188010765614
2022-04-19,1163.9206184581967,1213.9719664591005,1160.7583113534645,1201.5955810546875,26141820,17258.94922,17275.65039,16824.69922,16958.65039,401400,0.03811140892387188,-0.012519178806923437
2022-04-20,1209.0124078704498,1244.0028730390352,1205.3722941596611,1236.9273681640625,25072240,17045.25,17186.90039,16978.94922,17136.55078,286100,0.02940405879186314,0.010490244560080297
2022-04-21,1251.6926535659309,1269.0285988217172,1243.092861615674,1265.8890380859375,21708633,17234.59961,17414.69922,17215.5,17392.59961,285200,0.02341420415400952,0.014941678362651256
2022-04-22,1255.3327253469529,1274.9437261640835,1248.6440386176955,1255.2872314453125,15054154,17242.75,17315.30078,17149.19922,17171.94922,262700,-0.008374988898438684,-0.012686452568777429
2022-04-25,1247.825046254362,1255.1051538112451,1211.9928211860372,1226.2574462890625,17063215,17009.05078,17054.30078,16888.69922,16953.94922,275700,-0.02312601007087889,-0.012695122563377792
2022-04-26,1233.0825422871724,1271.7586153913803,1232.0360622414871,1262.954102,12227666,17121.30078,17223.84961,17064.44922,17200.80078,261100,0.029925735270346365,0.014560121467675602
2022-04-27,1253.9449263825295,1286.7740721528176,1253.5808548135026,1264.1827392578125,19338945,17073.34961,17110.69922,16958.44922,17038.40039,265100,0.0009728281145506834,-0.00944144357446608
2022-04-28,1278.5610555725848,1297.239310503393,1267.708955036475,1283.065673828125,25614076,17189.5,17322.5,17071.05078,17245.05078,312900,0.014936871058212953,0.01212850885469785
2022-04-29,1299.5827089210004,1299.5827089210004,1263.7049887259216,1269.597412109375,18214862,17329.25,17377.65039,17053.25,17102.55078,336200,-0.010496938694156133,-0.008263240382293646
2022-05-02,1256.7432351242765,1276.5362108883514,1254.9458650066724,1265.138184,9467006,16924.44922,17092.25,16917.25,17069.09961,278200,-0.0035123166342677647,-0.001955917010877606
2022-05-04,1267.2084828840266,1269.4835388914837,1217.748671405608,1225.643066,19247660,17096.59961,17132.84961,16623.94922,16677.59961,310600,-0.03121802701039955,-0.022936183451096492
2022-05-05,1239.2252151754035,1242.1828,1197.591676403661,1201.6412353515625,17210669,16854.75,16945.69922,16651.84961,16682.65039,265800,-0.019583050982999284,0.00030284813870751215
2022-05-06,1188.582409796725,1209.8769247815503,1180.0963532492094,1192.427246,19649948,16415.55078,16484.19922,16340.90039,16411.25,300500,-0.007667837188415683,-0.01626842160300157
2022-05-09,1171.6331985147317,1181.711782557566,1140.715158224648,1145.8568115234375,18083752,16227.7002,16403.69922,16142.09961,16301.84961,288400,-0.039055157983669986,-0.006666182649097463
2022-05-10,1135.255056944122,1149.633416525882,1118.419545268301,1125.9954833984375,19511677,16248.90039,16404.55078,16197.2998,16240.0498,283100,-0.017333167569684393,-0.003790969213830153
2022-05-11,1125.0854480941018,1130.6821606199796,1102.0163098457965,1114.460938,16643899,16270.0498,16318.75,15992.59961,16167.09961,284300,-0.010243864712160655,-0.004491992998691519
2022-05-12,1104.5418146447614,1107.8860980458353,1078.3786071325271,1091.7559814453125,20490321,16021.09961,16041.9502,15735.75,15808.0,314900,-0.020373039359668832,-0.02221175217958582
2022-05-13,1103.8592387327842,1127.5197990708434,1099.0132956252585,1104.1322021484375,19308778,15977.0,16083.59961,15740.84961,15782.15039,369100,0.011336068602748384,-0.0016352233046558196
2022-05-16,1107.704062756325,1128.8848441001169,1099.6048242868326,1104.405273,13437911,15845.09961,15977.9502,15739.65039,15842.2998,217600,0.0002473171700192456,0.0038112303148569726
2022-05-17,1107.999824091496,1155.6851383517535,1106.5892723531913,1150.793701171875,16551828,15912.59961,16284.25,15900.7998,16259.2998,295700,0.042003084651946354,0.026321935909835448
2022-05-18,1155.5712773721964,1169.3808421611643,1141.2839062872033,1154.979736328125,17276788,16318.15039,16399.80078,16211.2002,16240.2998,290400,0.0036375200455018852,-0.00116856200658777
2022-05-19,1130.2499303127915,1143.2177387581737,1122.0824507846328,1128.361572265625,14699118,15917.40039,15984.75,15775.2002,15809.40039,313900,-0.023046433824998158,-0.026532725091688247
2022-05-20,1143.2177622581032,1203.2338502041005,1138.440180194292,1194.1563720703125,21793091,16043.7998,16283.0498,16003.84961,16266.15039,252400,0.05831003237072219,0.028891038795431534
2022-05-23,1197.364082975496,1207.3971730449673,1179.8461630484092,1186.170898,15252755,16290.9502,16414.69922,16185.75,16214.7002,293800,-0.0066871259552615525,-0.003163021905393859
2022-05-24,1186.2163522132455,1200.3216273375488,1181.984697463416,1190.243164,13527818,16225.5498,16262.7998,16078.59961,16125.15039,249800,0.0034331191288423657,-0.005522754592773738
2022-05-25,1198.956737262974,1208.8304783808387,1183.713752995507,1188.491455078125,12714544,16196.34961,16223.34961,16006.9502,16025.7998,243300,-0.0014717235728437528,-0.006161219436540133
2022-05-26,1194.1336171006558,1198.911319486633,1159.3707382493358,1177.1617431640625,17882023,16105.0,16204.4502,15903.7002,16170.15039,314300,-0.009532850964685924,0.009007387575127535
2022-05-27,1179.8690179099194,1185.3746228810087,1155.7761439362052,1171.7015380859375,16521973,16296.59961,16370.59961,16221.9502,16352.4502,274100,-0.004638449312367787,0.011273847527895509
2022-05-30,1189.8562993151577,1216.7020315446362,1180.392124401247,1212.5159912109375,13853398,16527.90039,16695.5,16506.15039,16661.40039,251400,0.03483348941546449,0.0188932047626722
2022-05-31,1201.8687694825662,1218.8862574674567,1190.1750310186887,1197.887451171875,70620653,16578.44922,16690.75,16521.90039,16584.55078,651600,-0.012064616174218834,-0.00461243402121958
2022-06-01,1198.638243225424,1208.1480337988985,1190.402522676765,1198.2742919921875,9776989,16594.40039,16649.19922,16438.84961,16522.75,249600,0.00032293586507980976,-0.003726406631075596
2022-06-02,1198.5016232049925,1243.2975879303071,1198.5016232049925,1239.5892333984375,22126569,16481.65039,16646.40039,16443.05078,16628.0,236000,0.03447870131433928,0.006370004993115463
2022-06-03,1248.553069849641,1281.9281427980586,1247.642951094485,1264.7059326171875,23939791,16761.65039,16793.84961,16567.90039,16584.30078,245500,0.02026211469253436,-0.0026280502766417024
2022-06-06,1264.9335082984549,1280.403842003274,1252.102061607887,1259.268555,11093152,16530.69922,16610.94922,16444.55078,16569.55078,233600,-0.004299321665974354,-0.000889395350196942
2022-06-07,1260.337704653236,1269.9839758549958,1252.215840132052,1261.634521484375,12358255,16469.59961,16487.25,16347.09961,16416.34961,233800,0.0018788418681470187,-0.009245945894014174
2022-06-08,1261.6344822845072,1265.388330609935,1235.9490850298985,1239.4754638671875,12479250,16474.94922,16514.30078,16293.34961,16356.25,243500,-0.017563769253171935,-0.0036609606537247874
2022-06-09,1233.082627965682,1275.3986973973456,1233.082627965682,1273.4649658203125,17278305,16263.84961,16492.80078,16243.84961,16478.09961,205000,0.027422488741388307,0.007449727779900828
2022-06-10,1261.247927,1269.4381532361936,1229.215044054509,1235.0164794921875,18093057,16283.9502,16324.7002,16172.59961,16201.7998,189700,-0.030192025191174476,-0.016767698735861702
2022-06-13,1205.7819334162448,1216.156107684235,1190.4479609930536,1211.6514892578125,17620803,15877.5498,15886.15039,15684.0,15774.40039,225500,-0.018918767985980356,-0.026379748872097486
2022-06-14,1205.8047355842043,1215.72397128612,1189.151198531051,1195.817138671875,14714312,15674.25,15858.0,15659.4502,15732.09961,225400,-0.013068403518933236,-0.0026816093768494698
2022-06-15,1191.016551311612,1200.0030396756413,1175.9329182849908,1181.3475341796875,11195535,15729.25,15783.65039,15678.90039,15692.15039,183000,-0.01210018156142001,-0.0025393444607104687
2022-06-16,1193.496417420317,1209.8996152953227,1162.1005732041187,1164.8306884765625,17111475,15832.25,15863.15039,15335.09961,15360.59961,264700,-0.013981360459345393,-0.02112844777547418
2022-06-17,1164.8306221546918,1194.3381068780648,1163.056119541174,1178.480957,24457187,15272.65039,15400.40039,15183.40039,15293.5,342600,0.01171867178507302,-0.004368293667150636
2022-06-20,1185.3062092078612,1190.811934,1147.1306905067754,1157.1182861328125,12066797,15334.5,15382.5,15191.09961,15350.15039,260000,-0.01812729407318503,0.003704213554778235
2022-06-21,1164.830795221328,1180.0281654943678,1150.4069416324685,1175.796630859375,11720049,15455.9502,15707.25,15419.84961,15638.7998,262800,0.016142122158476324,0.018804337590597298
2022-06-22,1163.9663990536787,1164.0573868656688,1137.9851663317936,1140.0782470703125,10617206,15545.65039,15565.40039,15385.9502,15413.2998,220900,-0.030378028692730985,-0.014419265089639421
2022-06-23,1144.3780859216936,1148.9054514666468,1112.5044311379245,1121.5819091796875,19446323,15451.5498,15628.4502,15367.5,15556.65039,259200,-0.016223744236990356,0.009300447786008803
2022-06-24,1128.429884986889,1142.5351607614082,1122.9696539988313,1137.5528564453125,14240234,15657.40039,15749.25,15619.4502,15699.25,219600,0.01423966197645421,0.009166472629073441
2022-06-27,1157.9828298757552,1157.9828298757552,1129.135003587969,1134.1856689453125,15474529,15926.2002,15927.4502,15815.5,15832.0498,210900,-0.0029600272909708902,0.008458990079143858
2022-06-28,1129.3853215361614,1152.9776391694047,1129.3853215361614,1150.133789,13572847,15757.4502,15892.09961,15710.15039,15850.2002,251900,0.014061295686726316,0.0011464339886044783
2022-06-29,1140.806051842701,1181.6661910990751,1137.9849487932977,1173.9991455078125,19205146,15701.7002,15861.59961,15687.7998,15799.09961,444900,0.02075006989279271,-0.003223971265675196
2022-06-30,1173.9310028878358,1190.2659611777156,1167.5608938992502,1181.052001953125,23112959,15774.5,15890.0,15728.84961,15780.25,306000,0.006007548193113665,-0.0011930812809147762
2022-07-01,1171.6105762032091,1179.3912376535843,1076.1035827419444,1095.987548828125,81997149,15703.7002,15793.9502,15511.0498,15752.0498,364100,-0.07202430797655612,-0.0017870566055669945
2022-07-04,1082.450913964659,1111.1393942579136,1076.6039843933402,1098.2625732421875,41857728,15710.5,15852.34961,15661.7998,15835.34961,304300,0.002075775784583511,0.0052881885886368885
2022-07-05,1102.4941121326235,1121.5590649917854,1099.8094906293034,1107.157958984375,17647327,15909.15039,16025.75,15785.4502,15810.84961,254200,0.008099507311741805,-0.0015471713983837843
2022-07-06,1101.1745026432604,1111.116484,1086.568674692882,1097.420654296875,23943726,15818.2002,16011.34961,15800.90039,15989.7998,288400,-0.008794864913794442,0.011318189370849385
2022-07-07,1103.8138447737972,1107.1581283353146,1080.6537152674268,1086.6143798828125,23301033,16113.75,16150.5,16045.9502,16132.90039,264600,-0.00984697560753145,0.008949492288202299
2022-07-08,1100.2190253242577,1100.2190253242577,1084.0887905138443,1088.115723,19010108,16273.65039,16275.5,16157.90039,16220.59961,281100,0.0013816705769615911,0.005436047944259226
2022-07-11,1081.3359679020425,1105.1330060215998,1078.378383303484,1102.903564453125,13847467,16136.15039,16248.5498,16115.5,16216.0,255900,0.013590320533512834,-0.0002835659661535317
2022-07-12,1093.8489116704193,1110.092882939669,1093.8489116704193,1101.3338623046875,10778989,16126.2002,16158.75,16031.15039,16058.2998,208600,-0.0014232451494667897,-0.009724975333004426
2022-07-13,1104.4507905221294,1107.499363443423,1079.7436294761944,1081.8138427734375,14224132,16128.2002,16140.0,15950.15039,15966.65039,233300,-0.017723980165652686,-0.005707292250204499
2022-07-14,1086.5688835069618,1107.4767035200282,1081.5409643451785,1090.732177734375,16970315,16018.84961,16070.84961,15858.2002,15938.65039,228600,0.008243872104717775,-0.0017536552323796917
2022-07-15,1098.8540583216684,1098.8540583216684,1084.339217,1092.847900390625,9603210,16010.7998,16066.9502,15927.2998,16049.2002,205800,0.001939727001219138,0.006935958019968824
2022-07-18,1101.584159976362,1103.4041567519191,1088.5252438187729,1102.1529541015625,15160908,16151.40039,16287.9502,16142.2002,16278.5,227700,0.008514500240711875,0.01428730386203303
2022-07-19,1092.1653876854057,1113.4145306244031,1092.1653876854057,1108.909912109375,16439888,16187.0498,16359.5,16187.0498,16340.5498,222600,0.006130689921636678,0.0038117639831680705
2022-07-20,1155.730654624441,1156.8681226053911,1131.273708960185,1138.8951416015625,23924246,16562.80078,16588.0,16490.94922,16520.84961,284400,0.02704027546759802,0.01103388883524592
2022-07-21,1134.8000189659344,1137.5301345200253,1122.6512213878611,1131.296387,16523230,16523.55078,16626.94922,16483.90039,16605.25,243600,-0.00667204058037929,0.005108719708271536
2022-07-22,1137.5302440832468,1144.9469544125395,1135.2551876871248,1138.9407958984375,10969995,16661.25,16752.25,16610.90039,16719.44922,190900,0.006757211448989997,0.006877296035892266
2022-07-25,1122.7194053701078,1122.7194053701078,1093.3938930172108,1101.311035,23110452,16662.55078,16706.05078,16564.25,16631.0,211400,-0.033039259840327184,-0.005290199386125405
2022-07-26,1101.629669898458,1112.003964591019,1097.193292295004,1101.8116455078125,11303288,16632.90039,16636.09961,16463.30078,16483.84961,208200,0.0004545586958661918,-0.008847958030184566
2022-07-27,1101.1063409773997,1104.3141424256503,1092.938861823789,1100.765137,8655086,16475.34961,16653.44922,16438.75,16641.80078,185200,-0.0009498070855206153,0.009582177327326358
2022-07-28,1108.4093537574902,1122.9469424061926,1101.5841851617515,1118.0101318359375,12496073,16774.84961,16947.65039,16746.25,16929.59961,376300,0.015666370832688736,0.01729373123765998
2022-07-29,1126.018296934473,1145.3108414909532,1121.1497270683567,1141.8299560546875,15130683,17079.5,17172.80078,17018.15039,17158.25,436100,0.021305553089786766,0.013505953789062941
2022-08-01,1146.2435722402156,1177.4574449449278,1140.9881839019702,1171.5877685546875,15700044,17243.19922,17356.25,17154.80078,17340.05078,381500,0.026061509721483134,0.010595531595588126
2022-08-02,1170.5185233262116,1186.5803984650074,1165.5360984864087,1176.046875,13917913,17310.15039,17390.15039,17215.84961,17345.44922,333600,0.003806037042204169,0.0003113278080029147
2022-08-03,1183.0311881851292,1187.581300270372,1168.220637135406,1185.9205322265625,14250977,17349.25,17407.5,17225.84961,17388.15039,285400,0.00839563238205332,0.0024618082505907246
2022-08-04,1187.5813052958538,1191.107684300821,1153.455464512121,1170.245361328125,14467127,17463.09961,17490.69922,17161.25,17382.0,325000,-0.013217724520721008,-0.0003537115715042116
2022-08-05,1172.1109326876474,1173.384882192994,1149.7925649671015,1153.0003662109375,13942438,17423.65039,17474.40039,17348.75,17397.5,355300,-0.014736221725002996,0.0008917270739845495
2022-08-08,1151.6352925910844,1175.546187127536,1151.6352925910844,1168.083984,10165178,17401.5,17548.80078,17359.75,17525.09961,257000,0.013082058107779515,0.007334364707572982
2022-08-10,1172.5204636099309,1178.4356336498447,1163.4884798945134,1175.068603515625,10724688,17566.09961,17566.09961,17442.80078,17534.75,312700,0.005979552507608732,0.0005506610641170528
2022-08-11,1184.4418001629217,1187.5358669102814,1174.0220116644236,1178.981689453125,8198226,17711.65039,17719.30078,17631.94922,17659.0,311200,0.0033300914736320575,0.007085929368824795
2022-08-12,1178.617605730641,1201.845973401522,1174.9321182963515,1198.046630859375,12650587,17659.65039,17724.65039,17597.84961,17698.15039,303900,0.016170684902742982,0.0022170219151707027
2022-08-16,1204.052741070798,1209.1034064115306,1195.4530701404665,1206.373291015625,6607378,17797.19922,17839.09961,17764.05078,17825.25,0,0.006950197047236095,0.007181519379099388
2022-08-17,1212.6070521185068,1218.0216687174443,1208.3071564277768,1212.675293,6595965,17868.15039,17965.94922,17833.34961,17944.25,262800,0.005223923665509389,0.006675923198833145
2022-08-18,1214.2810405952932,1218.3894546289891,1205.242409,1214.874512,7410035,17898.65039,17968.44922,17852.05078,17956.5,263900,0.0018135266816226014,0.0006826699360520383
2022-08-19,1209.7161065799955,1215.0571053038057,1189.1508525921777,1193.2137451171875,9460724,17966.55078,17992.19922,17710.75,17758.44922,295600,-0.017829633158698233,-0.011029475677331368
2022-08-22,1194.6518235506749,1201.1796443626376,1180.500403489611,1189.9041748046875,9471680,17682.90039,17690.05078,17467.34961,17490.69922,287600,-0.002773660901949304,-0.015077330046277537
2022-08-23,1184.152351743722,1211.1769638327753,1182.9425882434618,1208.255371,9678484,17357.34961,17625.55078,17345.19922,17577.5,285600,0.015422415169124681,0.004962682103683225
2022-08-24,1205.1967341552863,1218.8459658923068,1203.0283609817775,1205.036865234375,10369622,17525.44922,17623.65039,17499.25,17604.94922,262000,-0.0026637628458967555,0.0015616111506187025
2022-08-25,1209.2367351350583,1215.6048071686444,1197.2080472965745,1201.521973,7871946,17679.0,17726.5,17487.44922,17522.44922,230200,-0.0029168337797628174,-0.004686182218934021
