Date,Open,High,Low,Close,Volume
25-02-2021,941.3232777095965,975.7840397521635,939.9629623775807,972.3153076171875,34855693
26-02-2021,959.9139702500598,967.576928,938.9200542247918,945.7669067382812,37481215
01-03-2021,956.8305872083303,957.6468123803251,935.2019094636117,952.9764404296875,17680764
02-03-2021,962.1811437745009,965.8085514456496,947.2632505723379,954.9262084960938,17150760
03-03-2021,961.7503937,1006.572077071357,955.4703590572257,998.5009766,31924461
04-03-2021,988.4801263,992.9917629,978.3686128,986.5983887,21435754
05-03-2021,977.5977682721734,1002.9672532884404,976.2601209,987.890625,25511666
08-03-2021,983.2657240329895,1012.0132716669716,983.0390448,993.5133056640625,19506841
09-03-2021,997.5486965,1003.8060628939456,973.3355160603489,993.4904785,15154484
10-03-2021,1000.7228083320849,1004.3956118787131,984.0591848216625,989.3643188476562,11519358
12-03-2021,995.2815530770632,1000.4506792735099,963.0426081,969.2546387,16864952
15-03-2021,970.3655452396614,974.3783674,943.3636702802955,956.2411499023438,16698099
16-03-2021,958.5536241227466,963.9948252863043,950.1651731263198,952.4776611328125,13873801
17-03-2021,951.3214250817775,953.5659093364974,922.7778916021027,931.9598999023438,19210236
18-03-2021,939.9176595322679,945.3135252330827,907.3159659802869,910.9887695,20647480
19-03-2021,902.7816639429236,950.3239190123003,899.0635245309819,944.0438842773438,41787429
22-03-2021,939.0560976937982,940.416353,921.9163888767762,935.1565551757812,18572478
23-03-2021,934.9526119187763,956.6039587366939,932.2547090305418,946.5377807617188,17421165
24-03-2021,943.0236364808284,943.0236364808284,925.1811610696235,928.3098145,16822814
25-03-2021,931.3477881428614,931.3477881428614,900.0610147041692,902.9856567382812,22001648
26-03-2021,912.3036131657977,913.0744424920392,894.9372254340741,904.4365844726562,20180202
30-03-2021,910.4899757979094,929.0353374,903.0310289019577,920.1480712890625,20441701
31-03-2021,915.0242469485529,929.4886608125947,906.4089968537622,908.2680664,16250796
01-04-2021,915.0242884490825,920.4654298,908.2907755247039,916.7699584960938,11723312
05-04-2021,918.1756272004715,918.1982951252521,889.6774882,903.5071411132812,14875099
06-04-2021,908.6762538058488,909.1070043382359,892.8061280725167,899.7436523,14009194
07-04-2021,906.8625335398098,928.1284651595439,903.8245518752842,908.1547852,24266353
08-04-2021,911.8502253,916.8379481306634,903.6884533297169,909.2883301,15369188
09-04-2021,906.1597285641935,909.7418004729616,897.7938848658578,898.7234497070312,14037885
12-04-2021,888.2718159255257,889.3600561933767,861.6327472,866.5751342773438,20901482
13-04-2021,872.4017415275625,879.9287521472845,869.6131669055775,875.9385375976562,19411189
15-04-2021,873.4446120904353,889.1786704861084,867.4139846330557,881.6063842773438,19723716
16-04-2021,878.1150581636493,884.1456861292494,873.5126894782757,876.0745849609375,15656948
19-04-2021,863.3330655330114,868.9556101628922,856.9850274045621,862.2901611328125,18478808
20-04-2021,866.2804554,870.1346024372397,857.1891778,862.0408935546875,17203668
22-04-2021,858.0052836359382,868.0714611843059,850.9544197704057,864.4213256835938,14490954
23-04-2021,864.2400438171045,870.0892682363567,859.4109960022909,863.4918823242188,11828857
26-04-2021,870.5881145351398,889.6322314145979,866.7339073312086,878.6818237304688,20846778
27-04-2021,879.6566357896455,905.5928792,878.8631384956852,901.7160645,19992524
28-04-2021,905.8876517747103,910.4899602170952,897.8619469,905.6382446289062,17122437
29-04-2021,917.2460348994038,927.0401972486708,910.1725631547909,917.7675170898438,17412606
30-04-2021,910.7166908105166,923.1860285256435,901.2173310194296,904.3686523,19828769
03-05-2021,891.4458158814281,897.3404357451366,881.0622873144365,888.2944946289062,23640186
04-05-2021,884.1909583,892.2620588404909,866.5071582786076,869.0463256835938,21849830
05-05-2021,872.1071390573795,878.9766005658655,865.1696137978273,870.6334838867188,12393609
06-05-2021,871.4269155650811,877.3895395810054,864.5120588,875.5758056640625,14624666
07-05-2021,878.6364644741296,886.7529013481309,873.3086623,875.9158935546875,12288548
10-05-2021,879.2032403073009,882.7399763357812,871.0188000480982,873.3992919921875,13941237
11-05-2021,868.3208832,878.9991548596583,866.0536709526697,876.5506591796875,13478264
12-05-2021,875.1676804843173,876.4372641804301,864.6934200952072,867.4819946289062,13177961
14-05-2021,874.2380874670803,880.5634577549068,864.2399737584975,878.432373,13291616
17-05-2021,878.4323196410428,890.2895022472771,875.3036065895062,888.8839111328125,11873078
18-05-2021,898.2473602910601,908.0414631541172,894.3931533556103,901.3986816,12064918
19-05-2021,897.7938200130252,914.3214349,894.1664125157001,905.5248413085938,16317002
20-05-2021,905.9102510089941,911.8048706158811,898.2472934944823,900.2423706054688,11422532
21-05-2021,903.2350263,911.2153947907652,900.5144557,908.0187377929688,10785605
24-05-2021,910.4899555985552,911.3061808075764,898.7007755187158,900.3557739257812,8551760
25-05-2021,905.2301329831129,905.5022080454436,888.7252453359569,890.1535645,14780102
26-05-2021,895.5267109206686,897.5671839561246,891.1284738713696,893.2822266,7480204
27-05-2021,893.3956745411289,903.6885320706949,889.7455387788042,896.0255737304688,26819294
28-05-2021,902.3282518740783,954.4728157,902.3282518740783,949.8478393554688,56469931
31-05-2021,953.1124880356037,993.7852821100847,945.4268620793822,979.5475463867188,59124142
01-06-2021,982.1320420491826,998.4555855632798,973.2901127,983.4470215,28013832
02-06-2021,978.0511285109794,1001.8562854678098,978.0511285109794,998.1154785,24630162
03-06-2021,1007.0707759680465,1020.220331233519,995.7804103170117,1001.9243774414062,23974257
04-06-2021,1004.259624,1005.0077850362732,990.4073013674445,993.2412719726562,14468646
07-06-2021,998.4556731308024,1016.5928919877746,990.7473191357551,1009.9727783203125,16336573
08-06-2021,1009.6100858849402,1009.8594330639162,996.7099374722953,1004.1688842773438,9674735
09-06-2021,1006.1639031267835,1007.0707400246994,978.4819302316137,986.2129516601562,11409161
10-06-2021,994.5561020859403,1011.1517216348074,987.3692305170946,989.8404541015625,14155653
11-06-2021,993.2458157,1013.766875641892,991.9717457006176,1007.0098876953125,13762778
14-06-2021,1007.8517599235836,1027.5310032039945,998.7742213753509,1021.4566040039062,20332436
15-06-2021,1028.7822714120728,1035.1068867541692,1019.3634688990921,1023.777099609375,15174215
16-06-2021,1021.4565636140351,1022.4348028949299,1003.6883057699945,1006.3046264648438,10797349
17-06-2021,1001.0264002407747,1016.9518526581879,991.8806822040291,1008.1473388671875,15745975
18-06-2021,1012.6293299435551,1016.951973026685,993.9055793,1012.6975708007812,29369026
21-06-2021,1002.6189276770938,1022.6393714408105,1001.0946414287472,1017.9755249023438,12186448
22-06-2021,1025.5970540271667,1028.7822288722177,1009.8308898725479,1012.7429809570312,12871913
23-06-2021,1023.7770302436452,1024.0499936427696,1001.7999261642769,1003.4607543945312,16653951
24-06-2021,1004.1433786288183,1007.6696977965144,973.7258293406423,979.8684692382812,91461975
25-06-2021,979.8683558,979.8683558,946.9254774381874,957.5499877929688,55355022
28-06-2021,965.5355426,967.5830690553377,946.8800342020979,949.1550903320312,20277042
29-06-2021,950.7476377872767,959.6203929887992,948.2906059997632,949.9741211,27144063
30-06-2021,953.8189497184267,965.8312654969786,951.4529057551116,960.3711547851562,19762858
01-07-2021,963.7154392931002,966.0587361622839,953.2501575281797,954.5924682617188,12534407
02-07-2021,954.1602048328318,970.4951632609226,952.3174009,968.7433471679688,14086620
05-07-2021,972.1104477919255,979.8911687487861,969.8581385815543,978.3668823242188,11702287
06-07-2021,975.9780960314433,977.7753459,964.7165499262375,966.8095703,10070124
07-07-2021,968.1518891821571,968.1518891821571,954.6152867923088,960.0981445,10454892
08-07-2021,963.2376503194929,963.2376503194929,946.8799465079013,952.1580810546875,11185460
09-07-2021,950.0650773140198,951.7486525291566,940.1003484340649,942.4208984,9037675
12-07-2021,946.3111816946794,956.2077294,943.9223909587707,948.2905273,8585292
13-07-2021,955.5252146,956.9130192420056,950.0877909959721,955.3887329101562,6717133
14-07-2021,955.6844881859736,958.6420731903104,946.9937689554591,949.1550903320312,8532544
15-07-2021,953.2502049164673,953.2502049164673,945.7425076403309,947.4943237304688,9448356
16-07-2021,949.9513673,962.2367066615387,949.8831264283724,961.1674194335938,8828185
19-07-2021,955.5252315,966.4455126172754,951.9989126340373,955.0474853515625,8354449
20-07-2021,955.2977362314513,959.1653798198789,948.2450982877981,952.7041625976562,6741464
22-07-2021,964.1704530749702,966.4000152300578,954.6834705,964.9439697265625,7972397
23-07-2021,971.2003764,971.2003764,956.4579462312084,958.1187744140625,9937030
26-07-2021,959.1653356602167,965.0804452589716,942.3753787545852,944.9916992,12389668
27-07-2021,944.9689160871274,948.1084764530683,929.1345122097594,935.0496215820312,10824523
28-07-2021,936.414671,936.414671,917.4178997988275,927.0186767578125,12897848
29-07-2021,934.5946824013536,943.8769425785124,929.7715466212894,934.253418,13765738
30-07-2021,936.4147387774315,940.9421040230186,924.1748936428288,926.0859985351562,11350608
02-08-2021,934.7312977266258,946.1520730211323,928.7478864764136,943.0125122070312,10925104
03-08-2021,950.9750871922383,951.4300863540562,939.2357958963441,949.9512939453125,11817299
04-08-2021,952.9771655453944,961.8954143261994,949.6100753022611,957.2315673828125,13169800
05-08-2021,962.0318984025091,980.4598768953389,957.4590392491626,971.1094360351562,21252078
06-08-2021,969.1528000617284,976.8880266,945.8561927770681,950.5428466796875,16620987
09-08-2021,946.8800509816786,950.8841763192498,940.282352,945.1282348632812,7494143
10-08-2021,947.3350273362742,961.4404233933778,943.5811787,950.0878295898438,11919198
11-08-2021,954.1374592617027,964.6254885296094,947.9720727670094,963.3969727,9184963
12-08-2021,966.8550623942889,967.4466034758628,957.8003316249841,960.3029174804688,8137612
13-08-2021,963.3969420853272,978.2303606065249,959.5975996548036,976.2965087890625,12780901
16-08-2021,977.9801057,1002.3914951366927,968.3338340297282,988.9686279296875,21935444
17-08-2021,986.8527849435737,994.2921805714811,977.2975018360073,984.7597045898438,12658169
18-08-2021,989.1961972236583,995.0203194571639,979.4589373887336,988.5819091796875,10075860
20-08-2021,975.0907632,988.2861007519195,972.3607078932538,977.4796142578125,9426282
23-08-2021,989.1961455676026,989.1961455676026,970.2221199980743,983.8952637,9854395
24-08-2021,985.1237449789751,997.3863365967811,980.8238494,993.6097412109375,11864472
25-08-2021,994.3833180171741,1010.1267354530132,991.9717199859176,1002.209473,13380559
26-08-2021,1004.666585861122,1021.4565439234876,1003.3015280719944,1014.881591796875,18589616
27-08-2021,1017.8619111430866,1020.4782919319844,1008.3294342208058,1013.4937744140625,10480636
30-08-2021,1023.7771290070833,1035.539228921763,1017.7709708130757,1032.9910888671875,14027062
31-08-2021,1036.0167814052759,1039.1335948612243,1020.2506181777845,1027.485352,26485463
01-09-2021,1034.2423608926047,1043.2970916409213,1029.6922485674477,1031.5577392578125,11145486
02-09-2021,1026.052128476792,1050.0767599227504,1026.052128476792,1043.9796142578125,9956770
03-09-2021,1051.0778919074535,1089.7539721580104,1047.665367387848,1086.796387,30664428
06-09-2021,1097.944051619568,1128.4299004209945,1097.4889922462605,1103.677246,33641710
07-09-2021,1105.6792381399396,1118.4195769224002,1097.4890117544835,1110.638916015625,17349882
08-09-2021,1115.689388852755,1116.599387104017,1095.0545376191697,1106.2933349609375,14301651
09-09-2021,1104.7237261918483,1109.2510915570197,1099.354603,1103.677246,8963249
13-09-2021,1107.0444444518414,1107.0444444518414,1077.4914568578176,1079.083984,16311160
14-09-2021,1080.6536720322044,1089.2988378614205,1076.5584984650136,1077.67334,8908356
15-09-2021,1077.6960268089388,1090.095041,1077.6960268089388,1082.1551513671875,9071075
16-09-2021,1083.633953919053,1108.7505599524602,1077.0135078740498,1104.8602294921875,13448882
17-09-2021,1112.9594649804742,1117.441336518829,1080.9265822690465,1087.729004,34882133
20-09-2021,1079.3339306750968,1100.3782281549334,1078.3784384748346,1089.458008,11779819
21-09-2021,1094.3039621775245,1099.5820973964808,1084.7486779581968,1094.16748,9915736
22-09-2021,1095.6689260415033,1111.1392587944545,1091.2325487612284,1105.906738,10995912
23-09-2021,1113.596411926489,1136.1649964932392,1112.731907489886,1132.9344482421875,15748397
24-09-2021,1139.1453680882425,1140.009872555042,1124.7897556991463,1129.6583251953125,15192163
27-09-2021,1131.6149158288965,1151.134928281977,1126.2912870102596,1148.655029296875,15373834
28-09-2021,1153.0004562253168,1167.0603586138618,1143.354184437372,1159.3934326171875,18035258
29-09-2021,1169.380836,1169.380836,1146.653022546889,1150.202148,9719875
30-09-2021,1148.9054433620427,1153.2735802131847,1137.6893908621353,1146.289063,13590654
01-10-2021,1138.4172336748265,1155.6394415334803,1135.2549264720667,1148.313720703125,8958928
04-10-2021,1161.645680951927,1171.587662580675,1154.3882,1163.0789794921875,10918552
05-10-2021,1162.6012346483487,1188.4914771861918,1159.0748554855732,1187.2174072265625,13533634
06-10-2021,1192.1087413964174,1192.1087413964174,1160.781255,1164.7625732421875,10258881
07-10-2021,1180.7562090449592,1182.4625914537355,1168.3344479778266,1170.4730224609375,6336665
08-10-2021,1176.3197940015023,1221.4343385648037,1174.613532001241,1215.450927734375,15772493
11-10-2021,1229.1694349795048,1237.6326239992216,1203.6660128198464,1206.987548828125,14768666
12-10-2021,1203.5069288032655,1220.797380462856,1201.8005463413256,1213.881103515625,6682011
13-10-2021,1218.9771386553036,1237.4051767394146,1214.563508294983,1226.234619140625,9959762
14-10-2021,1228.6917305879201,1236.472512,1222.7083196035724,1228.7144775390625,8623469
18-10-2021,1214.2450907648501,1249.0079672854492,1211.3784935963072,1231.9906005859375,13594479
19-10-2021,1239.3616754056989,1251.8972908980181,1232.1725560059263,1243.0245361328125,8833409
20-10-2021,1247.9842743668398,1247.9842743668398,1224.6649184645307,1228.7144775390625,12710570
21-10-2021,1240.9997210618956,1241.2726844412653,1184.4871546113602,1193.2689208984375,20831669
22-10-2021,1192.1315066188683,1212.561639,1188.2639230760205,1195.4986572265625,11027475
25-10-2021,1219.4323525860245,1219.4323525860245,1169.3809932455636,1183.850341796875,17198417
26-10-2021,1190.8119938799573,1214.3815653473446,1184.464511564794,1210.8096923828125,9750178
27-10-2021,1206.691962726344,1217.976256032517,1192.1087596672705,1195.4986572265625,9896298
28-10-2021,1192.131424255356,1200.2989032113676,1178.7086777178667,1182.3941650390625,9886181
29-10-2021,1181.2795964610077,1181.2795964610077,1138.3037421282204,1154.024414,14233025
01-11-2021,1154.0243384080532,1163.0108284889366,1134.8455291099833,1154.7296142578125,15481114
02-11-2021,1158.0057208153316,1159.3707786875088,1135.3688922235076,1137.8941650390625,10569130
03-11-2021,1140.2826930467033,1146.630174581532,1119.7844438035129,1130.0677490234375,11989430
04-11-2021,1134.3223360638924,1139.7598208125864,1132.9801454461842,1137.0069580078125,1705656
08-11-2021,1146.3572476973713,1146.630331,1117.6915164906068,1138.4173583984375,20337183
09-11-2021,1139.805123815544,1150.6798507830363,1131.637644937905,1147.403809,15682497
10-11-2021,1145.1286055338035,1163.9205925184515,1139.190689562383,1160.2349853515625,10253470
11-11-2021,1155.7532535702464,1169.6083122656398,1153.7056670416569,1162.3509521484375,10722478
12-11-2021,1166.1503984605802,1182.4626105860948,1163.465776749054,1179.8917236328125,8712341
15-11-2021,1183.0312646799675,1184.032371,1169.3809275416072,1172.9300537109375,4803269
16-11-2021,1170.3137274678447,1171.6560383638487,1135.2551376309032,1145.6749267578125,11337581
17-11-2021,1137.0521803529896,1137.0521803529896,1119.784478533251,1121.1495361328125,10202029
18-11-2021,1119.3295736996563,1132.5249718442826,1114.8022082606076,1125.3812255859375,8505625
22-11-2021,1108.4548007788628,1114.3244768150466,1069.733232783756,1075.534668,24124307
23-11-2021,1061.5655828726176,1092.5974730978412,1050.622617,1085.5902099609375,25326999
24-11-2021,1082.9287078531017,1096.5335515396243,1066.343532034508,1069.9154052734375,16820296
25-11-2021,1079.7435455818988,1138.4400635861748,1072.5315589664726,1134.3221435546875,42401936
26-11-2021,1122.8786907081894,1127.3378152568512,1092.7114193284249,1097.7620849609375,15763138
29-11-2021,1109.820013179238,1137.530255730691,1091.6194414696517,1110.9119873046875,24325354
30-11-2021,1122.9695939867834,1126.5642137673601,1086.9553960411952,1094.48584,32172299
01-12-2021,1107.044315866843,1125.699825172228,1103.4496957163708,1122.5147705078125,10104610
02-12-2021,1123.7432731717324,1135.8010837797613,1120.057665060323,1129.7266845703125,12720411
03-12-2021,1136.8020863205188,1136.8475802217874,1092.028866217897,1095.782715,19222481
06-12-2021,1099.309066908383,1103.404119692969,1072.5315739182363,1075.0113525390625,10332254
07-12-2021,1081.1768723394634,1093.8488493527543,1073.8284038337267,1083.7703857421875,11235122
08-12-2021,1102.9947640848918,1106.4982760975693,1094.8955253046402,1100.264648,8744178
09-12-2021,1107.9543482561612,1126.1093048249602,1103.404235637729,1117.714355,13213547
10-12-2021,1110.343003210938,1122.0596079618992,1105.8383850496557,1118.851806640625,8364414
13-12-2021,1125.4723509045855,1125.7453143246432,1093.8489128488443,1096.4197998046875,12901733
14-12-2021,1082.9285853235253,1094.758924705155,1079.925506579218,1082.996826171875,12991523
15-12-2021,1084.7486582787296,1094.3039423247055,1074.3288697386265,1079.8345947265625,9366969
16-12-2021,1094.6223552854042,1099.0814796358936,1077.764217447417,1093.8033447265625,9761279
17-12-2021,1091.1415595298965,1095.6689246022736,1055.6277943848347,1064.932861328125,21049821
20-12-2021,1054.6495980178693,1054.6495980178693,1022.4574879615027,1036.22168,14325846
21-12-2021,1051.6919782743073,1067.4581418231853,1042.9785726603923,1051.646484,12836561
22-12-2021,1057.8572661376518,1079.2428870970764,1056.5378228261459,1076.603759765625,17658543
23-12-2021,1080.198604,1082.9287192621239,1072.941242613357,1076.217285,9072401
24-12-2021,1078.3785179602155,1088.3887407376528,1063.6133400712515,1079.652587890625,7886494
27-12-2021,1074.5336166000147,1082.0185663686743,1068.413724480792,1078.492188,4017223
28-12-2021,1080.926608302519,1094.2357415301187,1079.7663934022717,1091.3009033203125,6374613
29-12-2021,1087.9338625439977,1100.674201497558,1083.8841830224792,1093.166504,15425312
30-12-2021,1092.028961,1094.2812707813944,1067.276305271878,1073.418945,29333171
31-12-2021,1079.7435583793856,1084.703115610681,1073.828388538488,1077.5367431640625,9477290
03-01-2022,1076.1034905748938,1095.6462506930534,1075.4437086416906,1093.7806396484375,5421611
04-01-2022,1099.2636517956478,1119.7846517979926,1093.848914455948,1118.465087890625,10847728
05-01-2022,1120.2397357543007,1127.0649046036285,1107.0215901475167,1123.697754,11643813
06-01-2022,1115.3255331004264,1116.5996031111947,1096.123976548564,1099.536621,14447422
07-01-2022,1106.111377,1118.4421482661342,1097.284116906681,1108.40918,13112115
10-01-2022,1115.6895654128748,1117.9646215781718,1099.3318598320666,1109.319336,9246731
11-01-2022,1108.409307707792,1126.1319502273575,1107.9542483452858,1117.3048095703125,16205164
12-01-2022,1124.4711644227355,1148.8826135216357,1121.6045672988503,1147.1307373046875,14800442
13-01-2022,1147.199185,1156.1856749337926,1141.3522552982324,1153.592041015625,11856712
14-01-2022,1153.455515914101,1168.1523329319614,1149.2921017722908,1155.2755126953125,19930176
17-01-2022,1154.8205993720844,1167.105878804206,1154.3655399895374,1161.304443359375,8036453
18-01-2022,1162.4419883292344,1165.9000062324892,1144.6964783846606,1147.4493408203125,6215029
19-01-2022,1151.1804880553777,1156.6405988874542,1141.6252038335633,1147.358398,9755485
20-01-2022,1137.5528377304774,1142.0574560089742,1117.054465620327,1127.269531,16494486
21-01-2022,1115.6895591579548,1138.5538554378697,1115.6895591579548,1127.4515380859375,13338594
24-01-2022,1126.1547030087693,1139.6914253053906,1071.5988501296624,1081.973145,21868937
25-01-2022,1069.0734401117095,1086.8644436444313,1048.802657948011,1079.8572998046875,24510205
27-01-2022,1062.9080331478985,1072.0537511885557,1051.5554999211186,1063.863525390625,20020431
28-01-2022,1076.103482458547,1081.0630398643073,1059.4500666597933,1062.839844,14667727
31-01-2022,1073.919447,1094.9409997464795,1072.0993294430996,1085.9317626953125,12143683
01-02-2022,1095.6690383601324,1101.402112704543,1067.9587979070466,1082.337158203125,13200509
02-02-2022,1095.2139504085303,1095.2139504085303,1080.6991087798986,1084.543945,10017691
03-02-2022,1088.3886622160464,1092.6885576552872,1068.0041465713055,1070.5294189453125,9572839
04-02-2022,1065.183161923649,1068.5730594354839,1056.1284310635565,1060.769531,11061241
07-02-2022,1065.638135750538,1072.3723159767667,1048.8026250078512,1054.308349609375,10714467
08-02-2022,1060.4737500675897,1073.8283759531457,1051.0776952115107,1072.031005859375,12060849
09-02-2022,1078.901658786714,1086.204633140618,1072.918368570495,1084.5211181640625,11486225
10-02-2022,1090.0723137940836,1090.0723137940836,1076.1490130370194,1083.406494140625,12464491
11-02-2022,1079.857350777376,1084.976257286365,1066.5937118273357,1081.2906494140625,15943370
14-02-2022,1064.841998172486,1071.5306852913075,1052.4428632313213,1064.0684814453125,10719633
15-02-2022,1069.824295697398,1102.9037798370225,1062.7716573911962,1100.1964111328125,11212671
16-02-2022,1105.6793011160346,1107.0443589837334,1090.186219274119,1097.921387,10392840
17-02-2022,1101.174399210009,1117.008801624326,1096.5787938302476,1111.8216552734375,12853252
18-02-2022,1112.2314504381943,1117.6915612787002,1101.1973736454247,1103.1312255859375,6775458
21-02-2022,1097.488880416598,1109.0917498883975,1085.0216268966433,1091.9832763671875,11107193
22-02-2022,1070.5977356852184,1090.1633625619224,1067.9814753307442,1087.023681640625,13494914
23-02-2022,1092.5294602510214,1095.0092390254035,1077.468571284383,1080.2213134765625,7310110
24-02-2022,1048.8026672886117,1064.6826864402094,1020.7739713257805,1026.393310546875,24846650
25-02-2022,1037.4728552470633,1050.1449523145036,1035.7210994030459,1039.2247314453125,14570089
28-02-2022,1020.5920864050885,1077.172783570844,1020.5920864050885,1073.6236572265625,21297446
02-03-2022,1062.2027357830907,1092.4838597770897,1059.8139450476658,1091.3690185546875,21471786
03-03-2022,1092.0288927878125,1098.785820478749,1078.4013026500006,1082.1551513671875,10186748
04-03-2022,1070.643199306108,1075.7848524224223,1055.787154408625,1058.1531982421875,10805667
07-03-2022,1036.8358471079189,1052.0333374144284,1011.0367133096933,1019.022216796875,17983310
08-03-2022,1006.2591610579486,1021.9571458487228,991.9262942983967,1017.179443359375,21289374
09-03-2022,1017.4068401715399,1077.0133522040442,1016.5649623830144,1071.1436767578125,20414228
10-03-2022,1092.028820377732,1094.3038764083778,1073.8283721325647,1088.502441,17980493
11-03-2022,1081.1311923906428,1097.0339575128753,1081.1311923906428,1091.6419677734375,12257423
14-03-2022,1086.068126,1103.1311056498985,1080.1984500463022,1100.605712890625,8340678
15-03-2022,1104.7464533796308,1104.7464533796308,1065.1148867530296,1075.398193359375,15925769
16-03-2022,1083.8385885222203,1095.6234340578644,1081.609026403429,1093.5531005859375,11149828
17-03-2022,1106.9304944761457,1136.3469946247096,1098.8994972340938,1129.203369140625,21422098
21-03-2022,1112.0495186610842,1130.2499690830255,1109.7744623583415,1122.696777,11999466
22-03-2022,1119.3749045708569,1153.432622038583,1116.4174402666702,1151.703613,22557065
23-03-2022,1147.9952387936646,1167.0374428000987,1147.9952387936646,1155.3663330078125,15462187
24-03-2022,1142.080154,1175.8192962308133,1142.080154,1173.316650390625,13168266
25-03-2022,1175.0685459381182,1190.3114093068612,1172.5659000566366,1181.1429443359375,14222488
28-03-2022,1187.581436439095,1196.5679268909805,1176.888684,1193.0189208984375,9891424
29-03-2022,1200.321761515582,1200.321761515582,1186.3984604316122,1193.2918701171875,8684065
30-03-2022,1201.1863453712592,1223.0724028520565,1190.8120505919683,1216.2244873046875,15811550
31-03-2022,1212.5842170179712,1214.7455381812567,1196.0445377182448,1198.842773,13223718
01-04-2022,1199.4116203413212,1212.6752582349072,1193.0415116671982,1208.443603515625,7922880
04-04-2022,1208.2617761125623,1217.1572786813153,1201.9826544660282,1212.015625,7929162
05-04-2022,1206.2824277666361,1214.836726034793,1192.450114468768,1194.8843994140625,13149870
06-04-2022,1177.1617516980632,1198.729232,1177.1617516980632,1191.6993408203125,12257215
07-04-2022,1180.8015690820077,1185.7612463786218,1168.0157378896517,1170.6776123046875,15496499
08-04-2022,1164.8307737717014,1194.4066235414564,1164.8307737717014,1190.1522216796875,15152495
11-04-2022,1183.0311432189874,1200.5719293490686,1175.2959770389286,1187.672363,9254209
12-04-2022,1177.116189798847,1184.214442712084,1162.7378287017318,1165.3087158203125,13217742
13-04-2022,1171.4284128604863,1179.664132404293,1158.2330158892628,1161.0313720703125,10354235
18-04-2022,1152.545489452205,1164.7397805103374,1147.4493300930017,1157.4822998046875,9974224
19-04-2022,1163.9206184581967,1213.9719664591003,1160.7583113534643,1201.5955810546875,26141820
